"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.796894584E-1,-1.122632971E-2,-9.334865087E-3,-9.386067510E-2,9.498945475E-2
7.896864584E-1,1.370235602E-2,-1.182344578E-2,-3.202110708E-2,3.678178529E-2
7.996844584E-1,2.990969121E-2,-1.041356674E-2,4.222391367E-2,5.278153925E-2
8.096824584E-1,3.410124034E-2,-1.033498336E-2,5.672617793E-2,6.698929569E-2
8.196804584E-1,2.202615073E-2,-2.083688188E-2,-1.125647485E-2,3.234246726E-2
8.296784584E-1,2.032044483E-4,-2.056119937E-2,-6.306631386E-2,6.633373317E-2
8.396754584E-1,-1.326151251E-2,-5.547243211E-3,-3.956986248E-2,4.210004321E-2
8.496734584E-1,-2.276129649E-2,-6.203058125E-3,-1.007241368E-2,2.565166788E-2
8.596714584E-1,-1.224385031E-2,-1.359072103E-2,-1.065187275E-2,2.116794656E-2
8.696694584E-1,-1.861529625E-3,-8.082048884E-3,-3.218892217E-2,3.324020934E-2
8.796674584E-1,1.609675429E-2,-1.041498172E-2,-2.574470580E-2,3.209933363E-2
8.896654584E-1,1.866259017E-2,-1.509460662E-2,1.032325923E-2,2.612870265E-2
8.996624583E-1,3.249485945E-2,-1.298618974E-2,2.512607038E-2,4.307988426E-2
9.096604583E-1,1.899658496E-2,-9.953614706E-3,-3.331743479E-3,2.170357575E-2
9.196584583E-1,-2.234161715E-3,-4.136597296E-3,-5.094152749E-2,5.115801148E-2
9.296564583E-1,-1.649111244E-2,-1.962872607E-2,-5.019074500E-2,5.635915684E-2
9.396544583E-1,-1.954125767E-2,-1.503436888E-2,-2.443259060E-2,3.471086980E-2
9.496514583E-1,-5.285115503E-3,-1.880120230E-2,-7.671546936E-4,1.954497839E-2
9.596494583E-1,2.822642857E-3,-7.139576506E-3,-1.303168952E-2,1.512500569E-2
9.696474583E-1,1.002313262E-2,-8.197759229E-3,-2.395896614E-2,2.723414221E-2
9.796454583E-1,1.711671426E-2,-1.821715111E-2,-1.738201797E-2,3.044636350E-2
9.896434585E-1,1.165399415E-2,-2.009183697E-2,1.615585685E-3,2.328320446E-2
9.996414585E-1,2.853390989E-3,-1.763393932E-2,4.899966717E-3,1.852315658E-2
1.009638458E0,-1.006812420E-2,-1.178629426E-2,-1.980101109E-2,2.514684667E-2
1.019636458E0,-1.255511404E-2,-1.406316349E-2,-5.856395781E-2,6.152349641E-2
1.029634458E0,-1.030257014E-2,-9.607822706E-3,-3.894479513E-2,4.141437283E-2
1.039632458E0,5.722299940E-3,-2.189663947E-2,-8.098978400E-3,2.403749130E-2
1.049630458E0,1.532779061E-2,-2.225378329E-2,1.705223501E-2,3.195232002E-2
1.059627458E0,1.344392736E-2,-1.797259703E-2,-9.596450329E-3,2.440994236E-2
1.069625458E0,1.715986489E-2,-1.438257678E-2,-2.352744162E-2,3.247860815E-2
1.079623458E0,3.880966050E-3,-1.423317814E-2,-2.578095853E-2,2.970358699E-2
