"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.838787625E0,-1.264741782E-2,1.992804185E-3,-4.605851769E-2,4.780497357E-2
2.848785625E0,6.964655109E-3,1.806652592E-3,-6.312244713E-2,6.353120294E-2
2.858784625E0,1.177398998E-2,-3.437578082E-3,-6.102329671E-2,6.224376696E-2
2.868782625E0,1.212866016E-2,-1.461633065E-2,-2.461677790E-4,1.899479185E-2
2.878781417E0,2.827209167E-2,-8.250987735E-3,4.391785204E-2,5.287880194E-2
2.888779417E0,1.958133850E-2,-3.694636300E-3,1.832692802E-2,2.707314990E-2
2.898777417E0,5.350933224E-3,6.492538126E-3,4.407631159E-3,9.498039278E-3
2.908776417E0,2.557049531E-2,2.301235674E-3,-2.432441711E-2,3.536697873E-2
2.918774417E0,-9.992745370E-3,-1.254746698E-2,-7.192016780E-2,7.368720665E-2
2.928773417E0,-2.322276514E-2,-1.125997405E-2,-7.086825371E-2,7.542143740E-2
2.938771417E0,-2.979576644E-2,-1.414108906E-2,-5.275533378E-2,6.221642339E-2
2.948770417E0,-3.385157794E-2,-1.191922934E-2,-3.120542049E-2,4.755812891E-2
2.958768417E0,-2.571239993E-2,3.390864311E-3,-3.966166377E-3,2.623653839E-2
2.968766417E0,2.734158039E-3,1.844422865E-2,1.418534517E-3,1.869966392E-2
