"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.385083333E0,-5.256378265E-2,1.946218778E-2,-1.599915147E-2,5.828980054E-2
1.395081333E0,-4.926803609E-2,3.350450001E-3,-3.097153187E-2,5.829065690E-2
1.405079333E0,-5.145670373E-2,2.770166838E-2,-3.291573107E-2,6.707175368E-2
1.415077333E0,-5.318927027E-2,7.583498375E-3,-2.169083118E-2,5.794048737E-2
1.425076333E0,-5.166725831E-2,2.309233340E-2,-1.959343493E-2,5.988876469E-2
1.435074333E0,-5.274747659E-2,9.182937979E-3,-5.070705414E-3,5.378043036E-2
1.445072333E0,-5.349010952E-2,-1.407912456E-2,-2.272988141E-2,5.980017620E-2
1.455071333E0,-5.391074359E-2,-8.408426300E-3,-7.307850122E-3,5.504974642E-2
1.465069333E0,-5.658639293E-2,-2.358258132E-2,-1.673823953E-2,6.354782978E-2
1.475067333E0,-5.671868619E-2,-1.457811590E-2,-2.706266820E-2,6.451293542E-2
1.485065333E0,-5.252283387E-2,-9.236373764E-3,-3.035582006E-2,6.136313624E-2
1.495064333E0,-6.804247711E-2,-3.235484376E-2,-1.314044774E-2,7.648062482E-2
1.505062333E0,-6.465238938E-2,-2.436789436E-2,-1.762935519E-2,7.130581949E-2
1.515060333E0,-5.743135214E-2,-1.511894680E-2,-7.899588346E-3,5.991115303E-2
1.525059333E0,-5.404382257E-2,-1.014687432E-2,-2.676212132E-2,6.115476231E-2
1.535057333E0,-5.281287404E-2,8.764839219E-4,-2.841162086E-2,5.997656282E-2
1.545055333E0,-4.742060831E-2,-2.396328303E-3,-1.194527686E-2,4.896065891E-2
1.555054333E0,-4.508945134E-2,1.586041257E-3,-1.164414525E-2,4.659571082E-2
1.565052333E0,-5.187298894E-2,1.933100915E-2,-3.155391455E-2,6.371926255E-2
1.575050333E0,-4.785364944E-2,1.594611768E-2,-1.928060889E-2,5.399992883E-2
1.585048333E0,-4.419649014E-2,2.415595792E-2,-2.915831029E-2,5.819834279E-2
1.595047333E0,-4.596105192E-2,8.122634499E-3,-2.885776341E-2,5.487409219E-2
1.605045333E0,-5.267014716E-2,2.509711753E-3,-2.615868866E-2,5.886187261E-2
1.615043333E0,-5.904622519E-2,2.631279249E-2,-1.223237514E-2,6.579096260E-2
1.625042333E0,-5.515760751E-2,2.110089509E-2,-7.438827753E-3,5.952264778E-2
1.635040333E0,-5.113649558E-2,1.504253557E-2,-1.746797204E-2,5.609232661E-2
1.645038333E0,-5.347952971E-2,1.028477268E-3,-3.917459071E-2,6.630057632E-2
1.655037333E0,-5.963202484E-2,-1.198313529E-2,-2.121194422E-2,6.441677185E-2
1.665035333E0,-5.757959733E-2,-3.397364770E-3,-1.387836635E-2,5.932588953E-2
1.675033333E0,-5.831130328E-2,3.771924614E-3,-3.453482509E-2,6.787554529E-2
1.685031333E0,-5.333565166E-2,1.870423788E-5,-3.677898645E-2,6.478723588E-2
1.695030333E0,-6.109772081E-2,-1.059358104E-2,-1.178038538E-2,6.311840402E-2
1.705028333E0,-5.829325000E-2,-2.637289319E-2,-1.028466761E-2,6.480283079E-2
1.715026333E0,-5.851462193E-2,-5.913921876E-3,-2.285968959E-2,6.309913517E-2
1.725025333E0,-5.089158861E-2,-4.459721628E-3,-1.192948937E-2,5.246099146E-2
1.735023333E0,-5.009256659E-2,-2.328433221E-2,-1.731360555E-2,5.788943160E-2
1.745021333E0,-4.404142929E-2,-1.179276503E-2,-2.479628742E-2,5.189964037E-2
1.755019333E0,-3.931883421E-2,-1.965603440E-2,-2.464542925E-2,5.039571008E-2
1.765018333E0,-4.458370373E-2,8.315992327E-3,-3.422258377E-2,5.681590980E-2
1.775016333E0,-6.557615809E-2,1.753144631E-2,-1.284633279E-3,6.789134262E-2
1.785014333E0,-6.791038485E-2,-1.382485748E-2,-3.977276087E-3,6.941733055E-2
1.795013333E0,-6.291852549E-2,5.872239908E-3,-2.852447212E-2,6.933159136E-2
1.805011333E0,-5.749115819E-2,5.786199044E-3,-2.897295356E-2,6.463857523E-2
1.815009333E0,-6.378574066E-2,3.352191603E-2,-3.989672184E-2,8.236557521E-2
1.825007333E0,-5.580633782E-2,4.625815443E-2,-2.836952090E-2,7.783953949E-2
1.835006333E0,-5.022242960E-2,1.589169518E-2,-2.326022387E-3,5.272806454E-2
1.845004333E0,-4.468359975E-2,1.540072778E-2,-1.873447895E-3,4.730027812E-2
1.855002333E0,-4.229632778E-2,2.052693377E-2,-2.028165221E-2,5.120234145E-2
1.865001333E0,-4.233066190E-2,1.521697902E-2,-3.479853451E-2,5.687160444E-2
1.874999333E0,-4.285442624E-2,2.488945229E-2,-2.297078669E-2,5.462274000E-2
1.884997333E0,-4.088696608E-2,-2.394848226E-3,-6.354169250E-3,4.144701148E-2
1.894995333E0,-5.202655144E-2,-1.079419764E-2,5.174201131E-3,5.338585126E-2
1.904994333E0,-5.445870079E-2,-9.274497153E-3,-2.536288261E-2,6.078685881E-2
1.914992333E0,-6.355413610E-2,-1.121217991E-2,-3.015935361E-2,7.123501810E-2
1.924990333E0,-6.193847733E-2,-1.038994033E-2,-2.282869935E-2,6.682421229E-2
1.934989333E0,-5.852015851E-2,-2.413253936E-2,-2.297955751E-2,6.734276852E-2
1.944987333E0,-5.159062324E-2,-3.447934734E-2,-4.117609262E-3,6.218820230E-2
1.954985333E0,-4.494449520E-2,-2.495893594E-2,-2.372566223E-2,5.662034247E-2
1.964984333E0,-4.806151796E-2,-8.667467090E-3,-2.237846375E-2,5.371992306E-2
1.974982333E0,-4.169591010E-2,-1.959653213E-3,-2.028457582E-2,4.640962374E-2
1.984980333E0,-4.138012391E-2,-2.254869081E-3,-2.597216249E-2,4.890758953E-2
1.994978333E0,-5.152210118E-2,-7.308459969E-3,-1.893211484E-2,5.537477286E-2
2.004977333E0,-6.282639530E-2,3.991174644E-3,-2.117276788E-2,6.641815656E-2
2.014975333E0,-6.202653274E-2,2.063600262E-2,-3.254794121E-2,7.302399499E-2
2.024973333E0,-5.824645400E-2,3.255201599E-2,-5.140755057E-2,8.423193815E-2
2.034972333E0,-6.207351146E-2,2.700163104E-2,-2.385956347E-2,7.177386483E-2
2.044970333E0,-5.271169893E-2,1.821379582E-2,9.905183315E-4,5.577855044E-2
